dataset,method,prior_mode,r,c,direction,balanced_accuracy_mean,balanced_accuracy_std,worst_class_recall_mean,worst_class_recall_std,auprc_mean,auprc_std,macro_f1_mean,macro_f1_std,minority_precision_mean,minority_precision_std,minority_recall_mean,minority_recall_std,auroc_mean,auroc_std,brier_mean,brier_std,log_loss_mean,log_loss_std,ece_mean,ece_std,realized_c_mean,n_seeds
south_german_credit,xgb_none,,0.5,0.3,majority_to_minority,0.6027777777777777,0.022090739142407584,0.3,0.012371791482634861,0.5131621862222263,0.11931091277572098,0.4796698881568462,0.017515227869805423,0.35664492356719607,0.01203282525590919,0.9055555555555556,0.034694433324435475,0.6839285714285714,0.06695558144487512,0.3948530654112498,0.026739305063839324,1.3321078618367512,0.14276925921493433,0.423363958944877,0.013937561586938513,0.3002915451895043,3
south_german_credit,xgb_none,,0.5,0.3,minority_to_majority,0.6424603174603175,0.04672271496527549,0.42777777777777776,0.09622504486493763,0.5217103193066094,0.07983242768596167,0.6491034693619242,0.049751635356715715,0.5592015313098168,0.06604452924327515,0.42777777777777776,0.09622504486493763,0.7069444444444444,0.05026084642438429,0.2041078358888626,0.024881516888675504,0.6761710445086161,0.08895074271257296,0.14694850971611834,0.017673081974848737,0.3,3
south_german_credit,xgb_ros,,0.05,0.0,clean,0.5281746031746032,0.014884920105961156,0.07777777777777777,0.0481125224324688,0.5441958002984965,0.055704425654597274,0.4792702245817231,0.03455990769663473,0.6404761904761904,0.09592017656420808,0.07777777777777777,0.0481125224324688,0.7208333333333333,0.049588870953561515,0.2546642174323399,0.006753439256739419,1.2852720419565837,0.1757521530208983,0.2557569756715869,0.0029108261690268165,0.0,3
south_german_credit,xgb_ros,,0.05,0.05,majority_to_minority,0.5416666666666666,0.013729241184131932,0.09999999999999998,0.033333333333333354,0.5251444491820773,0.07634856310528071,0.5021648756588778,0.026313853422782234,0.7301587301587301,0.109971479845643,0.09999999999999998,0.033333333333333354,0.7018253968253968,0.08746479153422518,0.2536492745081583,0.00855231360763821,1.2225563526153564,0.104155248639998,0.25373952670643724,0.006179514043874946,0.04,3
south_german_credit,xgb_ros,,0.05,0.05,minority_to_majority,0.5468253968253968,0.022503883934536232,0.10555555555555553,0.05091750772173154,0.5401549806856402,0.04409455822163714,0.5082880927618377,0.04265021998428248,0.7916666666666666,0.07216878364870323,0.10555555555555553,0.05091750772173154,0.7208730158730159,0.046449069549134595,0.2508979390064875,0.008440910630910743,1.2145963907241821,0.09406255577264351,0.24306472237997992,0.010504949372928979,0.0416666666666666,3
south_german_credit,xgb_ros,,0.05,0.1,majority_to_minority,0.5202380952380952,0.013521210347143538,0.06666666666666667,0.02886751345948129,0.4776006754830097,0.03912114834842919,0.4688847372733332,0.025101994131305955,0.5095238095238095,0.08611019676202443,0.06666666666666667,0.02886751345948129,0.6821031746031746,0.050386309989082896,0.26288238167762756,0.004793840893700399,1.2225743929545085,0.04573493382997245,0.25903809217736123,0.012105737351827926,0.1111111111111111,3
south_german_credit,xgb_ros,,0.05,0.1,minority_to_majority,0.5412698412698412,0.015718493905030485,0.0944444444444444,0.019245008972987504,0.5320968481100234,0.10996753482370861,0.5000543912784696,0.02193927732954756,0.7962962962962963,0.22452510468485445,0.0944444444444444,0.019245008972987504,0.7136904761904762,0.06170101543834145,0.25825755298137665,0.015926656033085337,1.2756438255310059,0.1501762130308888,0.2576236464021106,0.008481872902952619,0.0833333333333333,3
south_german_credit,xgb_ros,,0.05,0.2,majority_to_minority,0.5214285714285715,0.014433756729740593,0.04999999999999997,0.02886751345948129,0.44231181575314055,0.06938406571470165,0.46011437331467886,0.027549019036750038,0.7222222222222222,0.09622504486493767,0.04999999999999997,0.02886751345948129,0.6298809523809523,0.07761128722526062,0.2651072442531585,0.010809872338141418,1.274973471959432,0.12144331554398587,0.25803939640677226,0.011119837846538114,0.20000000000000004,3
south_german_credit,xgb_ros,,0.05,0.2,minority_to_majority,0.5273809523809524,0.0285962194034865,0.06666666666666664,0.060092521257733164,0.5010530428802594,0.0956119753435034,0.4726444376457339,0.05403767336866292,0.6333333333333333,0.15275252316519466,0.06666666666666664,0.060092521257733164,0.6909126984126983,0.0675714886964619,0.2666741460561752,0.0159251998543529,1.3555829524993896,0.12604807952499067,0.26617192902912695,0.011239678009397656,0.2083333333333333,3
south_german_credit,xgb_ros,,0.05,0.3,majority_to_minority,0.5158730158730158,0.019573591198632535,0.0555555555555555,0.03469443332443556,0.4417358835893657,0.11453272979719398,0.459295717526875,0.03329730693059732,0.51010101010101,0.28033715326016,0.0555555555555555,0.03469443332443556,0.6406746031746031,0.08029939135794577,0.2600371837615966,0.022187159211822054,1.1642209490140278,0.16484331568501442,0.24588246948706605,0.019035106213275105,0.2941176470588235,3
south_german_credit,xgb_ros,,0.05,0.3,minority_to_majority,0.5162698412698413,0.0213069742200933,0.04444444444444443,0.04194352464039304,0.5115922157792894,0.08544583152333428,0.4526302599817238,0.04095924020568316,0.48809523809523814,0.42307989628373477,0.04444444444444443,0.04194352464039304,0.7233333333333333,0.039692875638044106,0.26939622561136883,0.01484733508637555,1.3705542087554932,0.08866138264307427,0.27234050512313845,0.015903901843320335,0.2916666666666667,3
south_german_credit,xgb_ros,,0.1,0.0,clean,0.5821428571428572,0.03818813079129866,0.19999999999999996,0.07637626158259735,0.5580578579292326,0.09503439582967885,0.5718939872075307,0.0554553901935912,0.6918706293706295,0.07876233081704587,0.19999999999999996,0.07637626158259735,0.7321031746031745,0.0857756339098577,0.22142369051774335,0.026811879476013947,0.9353444576263428,0.20450823730821296,0.21259447997901584,0.024022779600265977,0.0,3
south_german_credit,xgb_ros,,0.1,0.05,majority_to_minority,0.6023809523809524,0.06733297972561557,0.26666666666666666,0.12018504251546634,0.5541022493879739,0.08319913353287199,0.6027765912877102,0.08427542067166566,0.6405415713196033,0.17831389618742527,0.26666666666666666,0.12018504251546634,0.7184126984126985,0.048392576484474724,0.21917008856932318,0.0270806365163268,0.929611325263977,0.11613389953653706,0.19807771752588443,0.03309055254223787,0.0588235294117647,3
south_german_credit,xgb_ros,,0.1,0.05,minority_to_majority,0.5785714285714286,0.02933020236846412,0.19999999999999996,0.03333333333333336,0.558240962972057,0.06387734477661514,0.5703491238139997,0.037895602618275695,0.6776315789473685,0.17884575288247614,0.19999999999999996,0.03333333333333336,0.7408730158730159,0.03879607080104117,0.22505932549635566,0.015184944726254845,0.9820390144983927,0.09438042813257425,0.21229115922469646,0.0198955866424424,0.0416666666666666,3
south_german_credit,xgb_ros,,0.1,0.1,majority_to_minority,0.5690476190476191,0.027842894198872672,0.18333333333333326,0.0333333333333333,0.5118718853510362,0.09840686580991996,0.5566877096927718,0.03592926316233268,0.6555555555555556,0.18954135676924427,0.18333333333333326,0.0333333333333333,0.6872619047619049,0.06860624529460888,0.23416903118292487,0.01785553509387408,0.9397953351338705,0.09671131915725195,0.21579911819659167,0.018897478391814878,0.0943396226415094,3
south_german_credit,xgb_ros,,0.1,0.1,minority_to_majority,0.5674603174603174,0.028079427889419833,0.17777777777777773,0.041943524640393026,0.5689406942046643,0.053736414959239726,0.5534240632279848,0.03878528335532567,0.6372549019607843,0.1326249927300851,0.17777777777777773,0.041943524640393026,0.7398412698412699,0.024916053314560007,0.2270796298980712,0.011588688702526063,0.9931342601776123,0.10006049692402881,0.2220828701229766,0.012775036036067318,0.10416666666666659,3
south_german_credit,xgb_ros,,0.1,0.2,majority_to_minority,0.594047619047619,0.03314145454065488,0.24999999999999997,0.060092521257733116,0.5469966644945911,0.07323198387712651,0.5936961953384015,0.04302802001233516,0.6285072951739618,0.07941656372765205,0.24999999999999997,0.060092521257733116,0.7391666666666667,0.052580652874316305,0.2142311831315358,0.023703724534665436,0.8223732908566793,0.14291080381589452,0.18059434874914584,0.029273464473055233,0.20000000000000004,3
south_german_credit,xgb_ros,,0.1,0.2,minority_to_majority,0.5638888888888889,0.011251941967268076,0.1444444444444444,0.02545875386086579,0.542792111773838,0.01717656013136804,0.5401759004339323,0.019503367577948464,0.7883967883967884,0.026146201220196272,0.1444444444444444,0.02545875386086579,0.7208333333333333,0.02154959212224025,0.2362437397241592,0.002697282896419205,1.0776067177454631,0.034527364747388496,0.2273477574329202,0.005936572518924006,0.2083333333333333,3
south_german_credit,xgb_ros,,0.1,0.3,majority_to_minority,0.5722222222222223,0.012729376930432914,0.21111111111111105,0.009622504486493709,0.49823548576112425,0.041992868923927326,0.5654797741907766,0.014458282649171665,0.5832216905901116,0.08838010057131268,0.21111111111111105,0.009622504486493709,0.6927777777777777,0.05542230334656656,0.2296921958525975,0.005927668901244982,0.8906604846318563,0.07949557134130766,0.20264095973533883,0.009148021496475913,0.3043478260869565,3
south_german_credit,xgb_ros,,0.1,0.3,minority_to_majority,0.5456349206349206,0.008775136661704801,0.12222222222222219,0.019245008972987504,0.5150094572625464,0.040380904654789884,0.5153379443604035,0.01524776571475254,0.6273504273504273,0.034906970695148906,0.12222222222222219,0.019245008972987504,0.7154365079365079,0.04132655977341896,0.252729391058286,0.007567651182128799,1.1517141660054524,0.05014374046188055,0.24827706775317582,0.013646168782558738,0.2916666666666667,3
south_german_credit,xgb_ros,,0.2,0.0,clean,0.6285714285714286,0.014916623912073362,0.3499999999999999,0.01666666666666665,0.5483979117029211,0.05182028433885562,0.6385270033191848,0.017626453336893496,0.6214865119788718,0.06059184478958214,0.3499999999999999,0.01666666666666665,0.7291269841269842,0.038885467131614025,0.20763451357682539,0.016375407509856613,0.7868677377700806,0.11751704914378555,0.17459255124442272,0.028583613491118657,0.0,3
south_german_credit,xgb_ros,,0.2,0.05,majority_to_minority,0.640079365079365,0.06308775037930416,0.39444444444444443,0.12509255832441896,0.5466950198660178,0.07774700471655832,0.6476936308433768,0.06892887063616396,0.587420255183413,0.08911522278511189,0.39444444444444443,0.12509255832441896,0.728015873015873,0.07936774797100782,0.2077174137036005,0.0324689190709259,0.7377942601839701,0.131114184787283,0.1650786083998779,0.03328413369509561,0.0495049504950495,3
south_german_credit,xgb_ros,,0.2,0.05,minority_to_majority,0.6309523809523809,0.031225897734771427,0.36666666666666664,0.08333333333333334,0.5244345712001947,0.031825764240623194,0.6389617014025718,0.03442034049120155,0.5999088630667578,0.018441247245827637,0.36666666666666664,0.08333333333333334,0.7226984126984126,0.042711447676947484,0.20860846837361646,0.015228169948188954,0.7943930625915527,0.10331522299481502,0.16747316497378048,0.012516868492348072,0.052083333333333294,3
south_german_credit,xgb_ros,,0.2,0.1,majority_to_minority,0.6626984126984127,0.047698346670846756,0.42777777777777776,0.09179284245476842,0.5935124603759094,0.09533322963668443,0.6742236612649292,0.051375626301539634,0.6372761225702402,0.0602596225526782,0.42777777777777776,0.09179284245476842,0.7615873015873015,0.06363875663011544,0.19651948412259412,0.030269888849414926,0.6928498148918152,0.1460247001548765,0.16351411944255234,0.03134316335988377,0.102803738317757,3
south_german_credit,xgb_ros,,0.2,0.1,minority_to_majority,0.6091269841269841,0.03422144549579424,0.31111111111111106,0.05091750772173152,0.552839480823499,0.04658515040575838,0.6154166015163719,0.04013939577822261,0.5915881504116799,0.0924631314823642,0.31111111111111106,0.05091750772173152,0.7505952380952382,0.05309203492366441,0.21225486695766446,0.016458091169573003,0.7731762131055196,0.08253088738792874,0.18250733485134937,0.01786727791927143,0.10416666666666659,3
south_german_credit,xgb_ros,,0.2,0.2,majority_to_minority,0.6416666666666666,0.05612940587679176,0.39999999999999997,0.12583057392117916,0.5717540846603382,0.10025981701284067,0.6487263077286513,0.058995319359173126,0.5877956989247312,0.047127788433094606,0.39999999999999997,0.12583057392117916,0.7269444444444445,0.044941120041640414,0.1961004386345545,0.023362320079823338,0.6670116980870565,0.06928735551896013,0.1377483723902454,0.02051391543042269,0.20000000000000004,3
south_german_credit,xgb_ros,,0.2,0.2,minority_to_majority,0.6166666666666667,0.024599974190204547,0.3,0.07264831572567793,0.5615152553332573,0.06591287156477166,0.6220533867559946,0.03304755254019095,0.6787114845938375,0.09838155515993677,0.3,0.07264831572567793,0.7413095238095239,0.05606473016303538,0.21241198480129234,0.022704181189901158,0.8294505476951599,0.1514784047535105,0.1885469142037133,0.02700548433341835,0.1979166666666666,3
south_german_credit,xgb_ros,,0.2,0.3,majority_to_minority,0.6448412698412699,0.06014359863308958,0.4611111111111111,0.11344765475923412,0.5738741274824596,0.06911014336411331,0.6485045296295399,0.060663516958233236,0.5297619047619048,0.0757874176777154,0.4611111111111111,0.11344765475923412,0.7263888888888889,0.06311874374975508,0.20260263979434964,0.02531413159482576,0.6568495829900106,0.0913641871105831,0.15036946217529476,0.03186123798982804,0.2992700729927007,3
south_german_credit,xgb_ros,,0.2,0.3,minority_to_majority,0.5944444444444444,0.01822375000508742,0.23888888888888885,0.025458753860865768,0.557348068092614,0.0729779169677478,0.5935924221707293,0.023577046525177583,0.6735334713595583,0.07926932591994951,0.23888888888888885,0.025458753860865768,0.7380555555555555,0.0538361624608493,0.21794321139653525,0.02497572796474938,0.8765716751416525,0.11838339309468376,0.20033933095013098,0.029005398990733833,0.3020833333333333,3
south_german_credit,xgb_ros,,0.5,0.0,clean,0.6904761904761906,0.04606081457655498,0.6626984126984127,0.07538011510730346,0.6224950737395379,0.10457488916990752,0.6700639859126075,0.042515676610927824,0.5003997887018402,0.048991782892964235,0.6666666666666666,0.07637626158259729,0.7682936507936509,0.06866327072596827,0.21523092687129974,0.03775838671216334,0.6933249036471049,0.1358141249889149,0.17295016149679818,0.031268281591756306,0.0,3
south_german_credit,xgb_ros,,0.5,0.05,majority_to_minority,0.6698412698412698,0.03082237655417681,0.6507936507936508,0.03871031237541965,0.6350969016057654,0.08095415012491372,0.6461289975940855,0.028314844547328962,0.46885222585691927,0.03090188365315359,0.6611111111111111,0.05091750772173158,0.7617460317460317,0.05326291233764665,0.2270711362361907,0.022241801925790877,0.7038704554239908,0.07222769075913714,0.1962436874521275,0.01749556524503979,0.0513833992094861,3
south_german_credit,xgb_ros,,0.5,0.05,minority_to_majority,0.6722222222222222,0.039953440400656695,0.611111111111111,0.11344765475923409,0.6200968975199717,0.07639477000944431,0.657920078132844,0.028554876410963614,0.4944444444444444,0.020869310499230853,0.611111111111111,0.11344765475923409,0.7615873015873017,0.053632813155887714,0.20740771293640134,0.023232558618611832,0.6605939070383707,0.09143610542562339,0.16199714906824128,0.028527547625353533,0.05000000000000001,3
south_german_credit,xgb_ros,,0.5,0.1,majority_to_minority,0.6642857142857143,0.06858424152778131,0.6190476190476191,0.06074928962939558,0.583109124335511,0.11637203898384199,0.6337820176881541,0.05619068265202956,0.4502002951718322,0.05686680221748256,0.6833333333333332,0.1201850425154663,0.7446031746031746,0.09351191107675809,0.24134768545627586,0.037425350976495804,0.7531088391939799,0.1420934919667551,0.21907697710519028,0.02390771467006412,0.1011235955056179,3
south_german_credit,xgb_ros,,0.5,0.1,minority_to_majority,0.6722222222222222,0.060296571153087584,0.6111111111111112,0.10046189622236178,0.5948830775969625,0.05854086134799578,0.6590862794078699,0.05448895299773499,0.4944034293879495,0.0618867787279066,0.6111111111111112,0.10046189622236178,0.7508730158730158,0.05965370746914908,0.21295725305875138,0.03163259291701264,0.666260838508606,0.1060543506785245,0.17259141513456897,0.0334732821050141,0.10000000000000002,3
south_german_credit,xgb_ros,,0.5,0.2,majority_to_minority,0.6444444444444445,0.05627230388414297,0.5579365079365078,0.01311326320782403,0.5556338162400047,0.041620347215621835,0.5989723358842766,0.03570567895329994,0.4141882582249554,0.03561928656850032,0.7222222222222223,0.13471506281091272,0.7352777777777777,0.06201287872482604,0.2800901532173156,0.00798565292455235,0.8953484694163004,0.02480389533417813,0.27530447409177816,0.007314171887431539,0.20000000000000004,3
south_german_credit,xgb_ros,,0.5,0.2,minority_to_majority,0.6793650793650793,0.07561476438231225,0.5611111111111111,0.1347150628109127,0.5723252932371768,0.1300486997601792,0.676141087443201,0.07133275033892988,0.538706751144562,0.08508502010681904,0.5611111111111111,0.1347150628109127,0.7501587301587302,0.059821438442706404,0.2004062533378601,0.034494134804627506,0.6396523912747701,0.11458418269864538,0.1567370500663916,0.03383703585587842,0.20000000000000004,3
south_german_credit,xgb_ros,,0.5,0.3,majority_to_minority,0.6115079365079366,0.040795889630368225,0.3619047619047619,0.027042420694287,0.4949133692971399,0.12106879172861455,0.5114984074191887,0.032563676337444995,0.3663106441588837,0.024151490810239526,0.8611111111111112,0.06735753140545635,0.6817857142857143,0.06988723911041414,0.3644727071126302,0.029234327150622796,1.2451780239741008,0.15627435130994105,0.3732518000900746,0.013290428425723245,0.3002915451895043,3
south_german_credit,xgb_ros,,0.5,0.3,minority_to_majority,0.6329365079365079,0.0332978836441241,0.42777777777777776,0.08221471437193746,0.537723956055288,0.07904456190875228,0.6379009219307988,0.034025200444786734,0.5297619047619048,0.03717260713332377,0.42777777777777776,0.08221471437193746,0.711547619047619,0.05066689603421053,0.20449871321519217,0.02494283581396799,0.6769489248593649,0.09809941404653742,0.13454159618044886,0.02685502715717085,0.3,3
south_german_credit,xgb_smote,,0.05,0.0,clean,0.5134920634920636,0.011061396718068595,0.038888888888888834,0.02545875386086577,0.5133577048175006,0.03833379240101429,0.4476469055770822,0.02289528419202214,0.6349206349206349,0.33783804212369467,0.038888888888888834,0.02545875386086577,0.7074603174603175,0.0420314530572919,0.26392706235249835,0.0031099196619906663,1.2943551540374756,0.157685170719492,0.26374937472709764,0.0030312701098408356,0.0,3
south_german_credit,xgb_smote,,0.05,0.05,majority_to_minority,0.5317460317460317,0.024523038976952995,0.07777777777777774,0.050917507721731564,0.5188586256413922,0.14411755151566102,0.4825964587247194,0.045236034524382206,0.6793650793650793,0.11481359568269929,0.07777777777777774,0.050917507721731564,0.6997619047619047,0.11245879819968287,0.25544252991676325,0.020803195283511145,1.2049896319707234,0.15991380249911727,0.2568259371258318,0.013692051321435897,0.04,3
south_german_credit,xgb_smote,,0.05,0.05,minority_to_majority,0.5380952380952381,0.004761904761904856,0.0833333333333333,0.0166666666666667,0.5201685434162046,0.019894594438434766,0.49166328393831926,0.012367719856160994,0.8611111111111112,0.12729376930432884,0.0833333333333333,0.0166666666666667,0.7030952380952381,0.03145899501489102,0.2581736346085866,0.0022218919787053404,1.2361670335133872,0.06442630539974242,0.25637529138009996,0.007066903802714968,0.0416666666666666,3
south_german_credit,xgb_smote,,0.05,0.1,majority_to_minority,0.5166666666666666,0.015476190476190492,0.04999999999999997,0.03333333333333335,0.4760815382920383,0.06704480284277667,0.4563860756081251,0.030231697530351927,0.6964285714285715,0.31288241907027203,0.04999999999999997,0.03333333333333335,0.6765476190476191,0.0379552860810797,0.2657402654488881,0.011581249493949404,1.2236112753550212,0.03451817609758364,0.2589757005280504,0.012956258808582534,0.1111111111111111,3
south_german_credit,xgb_smote,,0.05,0.1,minority_to_majority,0.5365079365079365,0.01221809866534978,0.07777777777777774,0.01924500897298757,0.538145630141998,0.09519639917123493,0.48767238250771183,0.019583680864780816,0.8888888888888888,0.19245008972987526,0.07777777777777774,0.01924500897298757,0.6950396825396825,0.0574528216850723,0.25831966102123255,0.008631562721717879,1.2849270502726238,0.12188053883305038,0.25815390662134935,0.001959257203923814,0.0833333333333333,3
south_german_credit,xgb_smote,,0.05,0.2,majority_to_minority,0.5190476190476191,0.01325658181626199,0.04999999999999997,0.033333333333333354,0.44864690424698567,0.08037383080671308,0.45803904205772694,0.02948547936831839,0.625,0.125,0.04999999999999997,0.033333333333333354,0.6468650793650793,0.08799498263543112,0.26805028319358826,0.014986191498895362,1.2493404547373455,0.14922097695347047,0.26447808611827595,0.014534446356273968,0.20000000000000004,3
south_german_credit,xgb_smote,,0.05,0.2,minority_to_majority,0.5226190476190476,0.014916623912073428,0.04999999999999997,0.03333333333333335,0.5060508815523105,0.0982360925276704,0.4606211700913699,0.03127626057691425,0.8611111111111112,0.12729376930432887,0.04999999999999997,0.03333333333333335,0.7070238095238096,0.0671853757640254,0.26825619737307227,0.013675102065244185,1.2956911722819011,0.08399750272767588,0.267610945138149,0.014151466011355519,0.2083333333333333,3
south_german_credit,xgb_smote,,0.05,0.3,majority_to_minority,0.5031746031746032,0.004507070115714487,0.027777777777777735,0.019245008972987566,0.4069023406332855,0.06655164026821753,0.43354293479242845,0.010876519560222703,0.5444444444444444,0.3948745698648191,0.027777777777777735,0.019245008972987566,0.6438492063492064,0.06999213728651955,0.27277624607086176,0.013926177408808032,1.1580839951833088,0.13777526523275954,0.26668160623870785,0.021151678306356978,0.2941176470588235,3
south_german_credit,xgb_smote,,0.05,0.3,minority_to_majority,0.5214285714285715,0.011480536620229721,0.04999999999999993,0.028867513459481287,0.528632767455212,0.08642617259261196,0.45987211387628685,0.026447259353990702,0.8222222222222223,0.16777409856157222,0.04999999999999993,0.028867513459481287,0.7189682539682539,0.06124144779635361,0.26623119910558063,0.010824526061807747,1.3299169937769573,0.06840589219344387,0.26408310768582544,0.008266366966165839,0.2916666666666667,3
south_german_credit,xgb_smote,,0.1,0.0,clean,0.5587301587301586,0.023640271442232484,0.15555555555555553,0.04811252243246879,0.5625927513849184,0.08768356945218633,0.538012904390932,0.0377943205580106,0.62996632996633,0.09534804241440561,0.15555555555555553,0.04811252243246879,0.7311904761904762,0.0825077300027342,0.23037714262803388,0.019270170512701506,0.9685160915056864,0.17348797392152795,0.22113481765768175,0.01281911944727427,0.0,3
south_german_credit,xgb_smote,,0.1,0.05,majority_to_minority,0.567857142857143,0.034027633161801095,0.18333333333333332,0.06009252125773318,0.550582132968401,0.09617106957257912,0.5543526925977127,0.047854208416860416,0.6217948717948718,0.12512321343553293,0.18333333333333332,0.06009252125773318,0.7232936507936508,0.06869381164359327,0.22615282237529755,0.02667641103629393,0.9173686305681864,0.15396182343954481,0.2124242569288859,0.025190633134629298,0.0588235294117647,3
south_german_credit,xgb_smote,,0.1,0.05,minority_to_majority,0.5519841269841269,0.00901414023142904,0.12777777777777774,0.04194352464039304,0.5527345820049813,0.046686348360582476,0.5218525968783214,0.024225389507720532,0.7718360071301248,0.20946827369874346,0.12777777777777774,0.04194352464039304,0.7392857142857143,0.05410069242287865,0.23103803396224976,0.009200689688887265,0.9829372564951578,0.09333020185466094,0.21980424433636161,0.007318267478712006,0.0416666666666666,3
south_german_credit,xgb_smote,,0.1,0.1,majority_to_minority,0.548015873015873,0.02035447397338442,0.12222222222222219,0.03469443332443556,0.5172496412937888,0.08923238832055869,0.5171651317239166,0.0306195473103466,0.7047619047619048,0.2001699957807972,0.12222222222222219,0.03469443332443556,0.6957936507936507,0.05797586454065676,0.2361927231152852,0.013133364763637311,0.9500070810317993,0.07278694002327557,0.22289159726661936,0.018412562859453318,0.0943396226415094,3
south_german_credit,xgb_smote,,0.1,0.1,minority_to_majority,0.5527777777777777,0.0108021091974732,0.13888888888888887,0.019245008972987563,0.5597394925932366,0.05944226048863831,0.5279098170170049,0.01663311126606817,0.6394993894993896,0.05456471945476066,0.13888888888888887,0.019245008972987563,0.7432936507936508,0.028784998743847386,0.23344802856445304,0.01702617034926203,0.9877844055493673,0.12485929474988079,0.23069466169613095,0.01908934861726368,0.10416666666666659,3
south_german_credit,xgb_smote,,0.1,0.2,majority_to_minority,0.5654761904761906,0.018898223650461315,0.18333333333333326,0.02886751345948128,0.5442374552605918,0.06154123898753535,0.5527730825327919,0.02555097481597795,0.5995872033023736,0.07955712640746353,0.18333333333333326,0.02886751345948128,0.7399206349206349,0.05257665461716996,0.22269905606905616,0.018406436564117074,0.8513557513554891,0.122038588288789,0.19891594724884873,0.019272306152371955,0.20000000000000004,3
south_german_credit,xgb_smote,,0.1,0.2,minority_to_majority,0.5567460317460317,0.008103403911373862,0.12777777777777774,0.009622504486493788,0.5662467403804848,0.046301390754150934,0.5278335512146098,0.011114832594007218,0.7962962962962963,0.0944988949790598,0.12777777777777774,0.009622504486493788,0.7301587301587302,0.031301676848772386,0.24108844995498654,0.0054018717217328965,1.0631104310353596,0.04809830614818483,0.2448228239050756,0.006885491601039579,0.2083333333333333,3
south_german_credit,xgb_smote,,0.1,0.3,majority_to_minority,0.551984126984127,0.004811252243246865,0.16111111111111107,0.00962250448649373,0.4973547310568012,0.02777176136022243,0.5338880060080023,0.0023441365011034688,0.556390977443609,0.07602912938404771,0.16111111111111107,0.00962250448649373,0.6988888888888889,0.05109824655709211,0.23059729735056553,0.004207759866925138,0.8746925989786783,0.058354875901481945,0.20501215426872169,0.007847642642293652,0.3043478260869565,3
south_german_credit,xgb_smote,,0.1,0.3,minority_to_majority,0.5412698412698412,0.006109049332674897,0.09444444444444444,0.009622504486493785,0.5416245964611842,0.032317042404594015,0.4999696270098335,0.009588035656731154,0.7738095238095237,0.07434521426664754,0.09444444444444444,0.009622504486493785,0.7296031746031746,0.0486934353119516,0.25162892540295917,0.004960128687249808,1.125564177831014,0.03634394825366348,0.24602258788421746,0.00609649021471302,0.2916666666666667,3
south_german_credit,xgb_smote,,0.2,0.0,clean,0.6174603174603174,0.026253531598449373,0.3111111111111111,0.03469443332443551,0.5612410029086243,0.0635489736191157,0.6253322837515581,0.03173655686775818,0.6371647509578544,0.08001794399542043,0.3111111111111111,0.03469443332443551,0.7328174603174604,0.04448787914453252,0.2069822549819946,0.01840746914070052,0.7740678985913595,0.11720272055187973,0.16948312348375713,0.024202386869269125,0.0,3
south_german_credit,xgb_smote,,0.2,0.05,majority_to_minority,0.6313492063492063,0.050652395352548465,0.35555555555555557,0.1084401183107952,0.552767206150457,0.08732035365747329,0.6390416703099984,0.057986922983400274,0.613289760348584,0.05568356391778674,0.35555555555555557,0.1084401183107952,0.7314285714285714,0.07236567821294813,0.2044715732336044,0.03131568257793585,0.7360828717549642,0.1378028296479395,0.1633558010185758,0.0362686940444259,0.0495049504950495,3
south_german_credit,xgb_smote,,0.2,0.05,minority_to_majority,0.6253968253968254,0.04148486414509281,0.3222222222222222,0.0787635937708768,0.5526627274875714,0.06436435379891527,0.6335784509529057,0.05155116150331451,0.6538774845226458,0.08073853910489856,0.3222222222222222,0.0787635937708768,0.7353968253968254,0.053143306947518947,0.2064617425203323,0.021981193430257846,0.7758119503657023,0.13975218395024377,0.16380658109982804,0.03205931366386563,0.052083333333333294,3
south_german_credit,xgb_smote,,0.2,0.1,majority_to_minority,0.6412698412698413,0.031549490810001544,0.37777777777777777,0.058531409738070785,0.570336347964183,0.10727320938667045,0.652257827623358,0.03621336634308633,0.6323372152640445,0.0708687971337166,0.37777777777777777,0.058531409738070785,0.7490079365079366,0.06865831686459234,0.20109615226586655,0.024928099305483148,0.7113097111384074,0.13720790455770926,0.15635881117234623,0.028004310184038084,0.102803738317757,3
south_german_credit,xgb_smote,,0.2,0.1,minority_to_majority,0.5821428571428572,0.025084889887744544,0.23333333333333325,0.02886751345948129,0.5391178213695608,0.03455721517275794,0.5795325241556744,0.030514175219959458,0.5987270914807147,0.10852172250108125,0.23333333333333325,0.02886751345948129,0.7417857142857143,0.059883319086051816,0.21542293826738987,0.012029440064237394,0.7924854556719462,0.0900495194580577,0.18478732287573316,0.014762746831955517,0.10416666666666659,3
south_german_credit,xgb_smote,,0.2,0.2,majority_to_minority,0.6265873015873016,0.0699989201946734,0.37222222222222223,0.12729376930432887,0.5601393919560251,0.1066759597726406,0.6329701786394453,0.07889173424857374,0.5613571613571614,0.11963050098858248,0.37222222222222223,0.12729376930432887,0.7305952380952382,0.045442988378228064,0.19804977873961127,0.03013636996156961,0.6672365665435791,0.08493894132929289,0.15732390698666368,0.03347505952689099,0.20000000000000004,3
